ZCTA,COUNTY,ZCTA_POP,AREA,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,EP_LIMENG,EP_MINRTY,F_MINRTY,EP_CROWD,EP_POV,F_POV
76177,Tarrant,222340,287.139217225328,0.22335,0.23577499999999998,0.3093,0.23495,0.19135,2,41.225,0,2.8,4.175,0
76179,Tarrant,840208,676.028116905408,0.2859,0.3554375,0.322025,0.1355625,0.2078625,2.9875,37.625,0,2.4375,5.6125,0
76180,Tarrant,941989.9999999999,257.543903556044,0.3789285714285714,0.5400642857142857,0.39102857142857145,0.39412142857142857,0.39734285714285716,5.328571428571428,37.3,0,4.264285714285714,10.971428571428572,0
76182,Tarrant,496746,172.93680009288,0.14966666666666667,0.2880777777777778,0.11816666666666666,0.08627777777777777,0.09068888888888889,0.9888888888888889,21.822222222222223,0,1.0888888888888888,4.455555555555556,0
76201,Denton,373203,172.291584268476,0.6726666666666667,0.07376666666666666,0.4265888888888889,0.6282111111111112,0.43825555555555556,4.777777777777778,41.81111111111111,0,2.8222222222222224,33.96666666666667,0.5555555555555556
76205,Denton,334848,167.562911993056,0.6260249999999999,0.1881875,0.4386625,0.5740625,0.44575,4.675,47.3875,0,2,28.575,0.5
76207,Denton,206052,451.37003729801995,0.4117166666666667,0.37051666666666666,0.34421666666666667,0.5921333333333334,0.4109833333333333,3.8000000000000003,35.333333333333336,0,3.9333333333333336,17.26666666666667,0.16666666666666666
76208,Denton,280464,207.627302627532,0.3632,0.2864333333333334,0.3811166666666666,0.3514,0.3104333333333333,4.683333333333334,39.833333333333336,0,3.983333333333333,11.15,0
76209,Denton,366440,136.89056138934401,0.5935,0.35855,0.45823749999999996,0.5588125,0.4964125,5.2625,47.95,0,3.6,22.3375,0.125
76210,Denton,839430,453.86669252164,0.29656,0.27144,0.30867,0.36097999999999997,0.26376,2.91,34.76,0,1.8399999999999999,8.82,0
76225,Wise,38577,1245.7974379134541,0.3724,0.47300000000000003,0.1309,0.37989999999999996,0.3214333333333333,1.5999999999999999,15.766666666666666,0,1.8,10.633333333333333,0
76226,Denton,297192,816.1590153914279,0.12926666666666667,0.1691,0.13876666666666668,0.24139999999999998,0.11195,1.4333333333333333,19.883333333333336,0,0.75,4.65,0
76227,Denton,268986,1105.5614938146,0.17326666666666668,0.3320166666666667,0.25175,0.27163333333333334,0.19553333333333334,2.733333333333333,28.75,0,1.5833333333333333,6.25,0
76228,Clay,15425.999999999998,1704.829923842692,0.31355,0.6710999999999999,0.21125,0.30855,0.32189999999999996,3.1,15.05,0,3.35,11.799999999999999,0
76230,Montague,120330,11280.287494261776,0.35201666666666664,0.6422,0.12395,0.4259,0.3453,1.5666666666666667,14.216666666666667,0,2.9500000000000006,11.549999999999999,0
76233,Cooke,36196,687.278867408252,0.20615,0.45544999999999997,0.06695,0.41245,0.23625,0.9,9.05,0,2.55,4.8,0
76234,Wise,372816,7096.660514882208,0.33665,0.48178750000000004,0.1708125,0.3543625,0.3055625,2.125,17.3625,0,2.4,9.725000000000001,0
76238,Cooke,4948,274.996700832756,0.3337,0.5916,0.1463,0.3159,0.304,2.1,11.7,0,2.5,4.8,0
76239,Cooke,13874,950.0588600325242,0.3151,0.6305999999999999,0.0835,0.3968,0.31134999999999996,1.2,9.95,0,2.35,8.35,0
76240,Cooke,316568,6998.473367782112,0.4749875,0.5987250000000001,0.3071875,0.62615,0.514125,4.3875,27.3,0,4.0875,16.175,0.125
76244,Tarrant,413510,116.30842246061,0.1169,0.27462,0.2445,0.257,0.1538,1.54,35.72,0,2.14,2.58,0
76245,Grayson,3489,97.16254127286,0.4986,0.6405,0.005,0.2219,0.303,0,9.7,0,3.8,12.1,0
76247,Denton,46308,251.648390882016,0.3264,0.25265,0.1848,0.38489999999999996,0.25915,1.75,23.65,0,2.05,7.6,0
76248,Tarrant,945350,393.87876609747997,0.06543,0.25799000000000005,0.09867000000000001,0.14040000000000002,0.07898000000000001,0.79,19.96,0,1,2.7,0
76249,Denton,107356,1280.552714850136,0.27125,0.330625,0.157575,0.31435,0.2282,1.7999999999999998,17.725,0,1.3,8.475,0
76250,Cooke,14186,510.4928628087759,0.4593999999999999,0.36360000000000003,0.2572,0.78525,0.5099,2.5,27.849999999999998,0,3.6,11.299999999999999,0
76251,Montague,1989,200.032729183506,0.2965,0.6696,0.0207,0.4777,0.3187,0.3,8.2,0,2.2,11.9,0
76252,Cooke,20002,1034.9939594613,0.2223,0.48235,0.0922,0.45394999999999996,0.26115,1.35,9.899999999999999,0,2.35,5,0
76253,Cooke,5053,242.500278897894,0.1109,0.3731,0.0381,0.592,0.2183,0.6,8.1,0,2.2,5.2,0
76255,Montague,69920,4616.55028937754,0.44265999999999994,0.7621399999999999,0.1436,0.44756,0.42688,2.32,11.92,0,3,13.52,0
76258,Denton,83187,1069.456008145266,0.20256666666666667,0.4132,0.20696666666666666,0.3886,0.24853333333333336,2.533333333333333,21.46666666666667,0,1.7333333333333334,4.566666666666667,0
76259,Denton,111959.99999999999,1473.21205761456,0.2779,0.299075,0.122625,0.263475,0.197825,1.65,13.674999999999999,0,1.15,7.525,0
76261,Clay,27555,3988.909150018428,0.3448333333333333,0.6664666666666667,0.08926666666666666,0.19200000000000003,0.26356666666666667,1.2666666666666668,9.233333333333333,0,3.8000000000000003,10.466666666666667,0
76262,Tarrant,1012650,1086.60038366946,0.07174,0.25071,0.15438000000000002,0.22113,0.11085,1.27,24.03,0,1.28,3.12,0
76263,Cooke,4948,274.996700832756,0.3337,0.5916,0.1463,0.3159,0.304,2.1,11.7,0,2.5,4.8,0
76264,Grayson,22452,331.496962485488,0.39255,0.5474,0.008900000000000002,0.4873,0.32815,0.05,9.2,0,3.85,11.15,0
76265,Montague,28386,1917.432136068348,0.27116666666666667,0.5511666666666667,0.023633333333333336,0.4308,0.26630000000000004,0.3666666666666667,6.3,0,1.7333333333333334,9.233333333333333,0
76266,Denton,280007,3599.716833239954,0.3529,0.4332714285714286,0.28778571428571426,0.5074,0.3737142857142857,3.8285714285714287,25.47142857142857,0,3.6,10.485714285714284,0
76268,Grayson,31650,578.690846716856,0.27574999999999994,0.4910999999999999,0.12309999999999999,0.58575,0.3369,1.4,17.15,0,1.8499999999999999,7.95,0
76270,Wise,41826,1547.382441390642,0.3930666666666666,0.6533,0.21816666666666665,0.5014333333333333,0.4278666666666666,2.9,19,0,3.033333333333333,12.466666666666667,0
76271,Cooke,36196,687.278867408252,0.20615,0.45544999999999997,0.06695,0.41245,0.23625,0.9,9.05,0,2.55,4.8,0
76272,Cooke,70530,1292.774167479996,0.2726,0.4727333333333333,0.09203333333333334,0.35833333333333334,0.25603333333333333,1.2333333333333332,10.833333333333334,0,2.3333333333333335,4.6000000000000005,0
76273,Grayson,241248,4690.434009793212,0.3038666666666667,0.4970333333333334,0.07715000000000001,0.5079166666666667,0.3117666666666667,0.8166666666666668,13.366666666666667,0,2.783333333333333,9.033333333333333,0
76301,Wichita,248391,202.242487841108,0.7481909090909091,0.7903909090909091,0.43895454545454543,0.6720727272727273,0.7229909090909091,4.463636363636364,52.88181818181818,0,3.4272727272727277,32.445454545454545,0.45454545454545453
76302,Wichita,184037,175.33844912787,0.4942285714285715,0.6673714285714285,0.2437,0.6163,0.5232857142857142,2.085714285714286,35.114285714285714,0,2.8000000000000003,20.400000000000002,0
76305,Wichita,262144,8038.571059001633,0.6041625,0.66085,0.2784375,0.5814625,0.56565,2.075,39.5875,0,4.15,18.8875,0.125
76306,Wichita,220556,730.276144433416,0.6402142857142857,0.5638142857142857,0.3091714285714286,0.5374857142857142,0.5366285714285715,2.8142857142857145,45.32857142857143,0,2.957142857142857,20.2,0.14285714285714285
76308,Wichita,158148,472.128395882268,0.33180000000000004,0.4275166666666667,0.15833333333333333,0.5357500000000001,0.34676666666666667,1.3166666666666667,23.96666666666667,0,1.25,15.733333333333334,0
76309,Wichita,142737,236.131597836764,0.6014999999999999,0.7571285714285715,0.39408571428571426,0.6857714285714286,0.6436428571428571,4.671428571428572,39.24285714285714,0,3.0714285714285716,26.085714285714285,0.42857142857142855
76310,Wichita,447940,17114.03102283714,0.36219999999999997,0.5957100000000001,0.17116,0.48880999999999997,0.38505,1.69,21.43,0,2.06,12.88,0
76311,Wichita,17632,4.888802674492,0.1964,0.19915,0.13485,0.27345,0.10475,0,39.1,0,3.1999999999999997,1.1,0
76351,Archer,11602,1668.686410601276,0.38895,0.7203999999999999,0.0922,0.3708,0.34965,1.1,12.8,0,1.5999999999999999,12.649999999999999,0
76354,Wichita,97936,1836.424298615304,0.47385,0.528875,0.12422499999999999,0.48272499999999996,0.3893,0.6,25.499999999999996,0,1.0250000000000001,11.1,0
76357,Clay,4552,488.60230103634,0.3809,0.5614,0.1417,0.2691,0.3001,2,12.2,0,5,11.8,0
76360,Wichita,42952,7416.886027936633,0.386725,0.506325,0.05495,0.4755,0.329775,0.55,12.725,0,0.5,11.45,0
76363,Knox,1899,173.314853024486,0.6291,0.8688,0.4162,0.6438,0.6694,3,47.8,0,4.9,18.8,0
76364,Wilbarger,1767,933.910211450374,0.2157,0.2262,0.118,0.5055,0.2245,1.6,12.9,0,0.3,7.7,0
76365,Clay,53896,6610.764965700584,0.429625,0.519425,0.11794999999999999,0.38242499999999996,0.33735,1.4,14.274999999999999,0,1.9749999999999999,13.15,0
76366,Archer,10620,1156.215878522016,0.23565,0.4547,0.00835,0.28525,0.18825,0.1,7.3,0,1.15,7.05,0
76367,Wichita,130660,2494.78389919558,0.38672,0.42796,0.19912000000000002,0.61958,0.39364,1.7599999999999998,24.759999999999998,0,2.04,10.32,0
76370,Archer,2322,509.162573850508,0.4047,0.6591,0.0029,0.206,0.2575,0,7.5,0,1.2,11.7,0
76371,Knox,7466,1701.249602313304,0.5977,0.9101,0.4389,0.5191,0.6407499999999999,5,41.2,0,3.1500000000000004,14.55,0
76372,Throckmorton,14961.999999999998,3070.560990875848,0.4455,0.70335,0.06715,0.6031,0.4419,0.6000000000000001,17.25,0,1.75,13.2,0
76373,Wilbarger,1767,933.910211450374,0.2157,0.2262,0.118,0.5055,0.2245,1.6,12.9,0,0.3,7.7,0
76374,Archer,63540,6970.788398005368,0.40197499999999997,0.6884,0.107425,0.548825,0.410175,1.125,16.525000000000002,0,2.35,11.875,0
76377,Clay,4552,488.60230103634,0.3809,0.5614,0.1417,0.2691,0.3001,2,12.2,0,5,11.8,0
76379,Archer,11602,1668.686410601276,0.38895,0.7203999999999999,0.0922,0.3708,0.34965,1.1,12.8,0,1.5999999999999999,12.649999999999999,0
76380,Baylor,10850,3089.5804904542438,0.44520000000000004,0.8184500000000001,0.23790000000000003,0.40245,0.461,3.5,24.85,0,0.7,10.600000000000001,0
76384,Wilbarger,71570,8376.7082384323,0.5598799999999999,0.7066600000000001,0.32888,0.6047,0.5782200000000001,3.18,36.28,0,3.2800000000000002,16.6,0
76388,Haskell,2050,527.945427652084,0.7277,0.707,0.3407,0.3721,0.5659,3.3,33.9,0,1,19.5,0
76389,Archer,28074,4422.231748944108,0.3575,0.4892999999999999,0.15689999999999998,0.4458333333333333,0.32749999999999996,1.7000000000000002,19.099999999999998,0,1.6333333333333335,12.133333333333333,0
76401,Erath,331856,8665.418056045104,0.42643749999999997,0.3239875,0.22921249999999999,0.6158125,0.408175,2.7624999999999997,24.0625,0,2.5,18.2625,0.125
76402,Erath,31506,25.692030944364,0.5346,0.145,0.11449999999999999,0.8891,0.47295,0.6000000000000001,26.05,0,2.15,27.650000000000002,0.5
76424,Stephens,61144.00000000001,6077.79782979916,0.635425,0.7359,0.191425,0.6982,0.61015,1.5250000000000001,26.8,0,2.5749999999999997,20.975,0.25
