ZCTA5,1a_65+,1a_50_64,1a_16_49,1a_0_15,1b_65+,1b_50_64,1b_16_49,1b_0_15,1c_65+,1c_50_64,1c_16_49,1c_0_15,2_65+,2_50_64,2_16_49,2_0_15,1a_total,1b_total,1c_total,2_total
77029,80.43422721220779,348.1281563552652,671.0049241213967,0.0,2015.5657727877922,2137.40182103138,3267.4550890366027,0.0,0.0,898.4700226133546,234.95370891323503,0.0,0.0,0.0,3728.1862779287662,4399.4,1099.5673076888697,7420.422682855775,1133.4237315265896,8127.586277928765
77030,52.42039807818504,154.82649979748055,521.9361223846978,0.0,1313.5796019218149,490.73780989877463,1445.500885634184,0.0,0.0,859.4356903037447,247.7368619062289,0.0,0.0,0.0,3931.026130074889,2211.8,729.1830202603634,3249.8182974547735,1107.1725522099737,6142.826130074889
77031,80.12722634498562,273.132463097881,783.9826692680892,0.0,2007.8727736550145,1331.5318530842414,3103.6792536883936,0.0,0.0,1050.3356838178775,316.83767342474675,0.0,0.0,0.0,5027.500403618771,4083.0,1137.2423587109558,6443.08388042765,1367.1733572426242,9110.500403618771
77032,33.80847050284115,177.76756920268866,593.0652259136137,0.0,847.1915294971589,962.1321517625103,2550.719943018382,0.0,0.0,588.100279034801,227.65426652521285,0.0,0.0,0.0,3612.3605645427915,4942.2,804.6412656191435,4360.043624278051,815.7545455600139,8554.560564542791
77033,176.33362311073225,531.1423378434499,1093.7882990367034,0.0,4418.666376889268,3531.274480033164,5869.394442213239,0.0,0.0,1100.583182123386,350.7888076784136,0.0,0.0,0.0,5566.2284510716445,7919.8,1801.2642599908854,13819.33529913567,1451.3719898017996,13486.028451071645
77034,106.87467690171692,518.3858687571459,1859.1734591442953,0.0,2678.125323098283,2527.365803983058,7535.73505385475,0.0,0.0,1993.2483272597965,740.9579146078894,0.0,0.0,0.0,11757.333572393067,10917.8,2484.434004803158,12741.22618093609,2734.206241867686,22675.133572393068
77035,148.62679484393166,694.0959429459144,1506.092529520935,0.0,3724.3732051560683,3547.1809788553624,6304.018936017195,0.0,0.0,2505.723078198723,588.418113149732,0.0,0.0,0.0,9336.87042131214,8575.6,2348.815267310781,13575.573120028626,3094.1411913484553,17912.47042131214
77036,202.42869682461642,968.9772768056275,3438.144446937097,0.0,5072.571303175384,5069.743869564763,14765.188544575134,0.0,0.0,3380.2788536296084,1321.0694647356752,0.0,0.0,0.0,20962.397543752097,19291.2,4609.5504205673415,24907.50371731528,4701.348318365283,40253.5975437521
77037,57.831288362975734,295.5591587496091,800.5760632861768,0.0,1449.1687116370242,1612.7157168909773,3568.1028808089627,0.0,0.0,964.7251243594135,299.90494365287935,0.0,0.0,0.0,4758.8161122519805,5158.6,1153.9665103987616,6629.987309336964,1264.630068012293,9917.41611225198
77038,75.10008714422263,428.7819609009295,1365.8384376055128,0.0,1881.8999128557773,2140.6148290904202,5782.465760723533,0.0,0.0,1598.6032100086504,529.738512026204,0.0,0.0,0.0,8405.75728964475,9703.2,1869.720485650665,9804.98050266973,2128.3417220348547,18108.95728964475
77039,87.57199737512317,370.6577267576893,1242.5344042674208,0.0,2194.4280026248766,2117.8362897392426,5781.969866965103,0.0,0.0,1114.505983503068,450.9965209929354,0.0,0.0,0.0,7156.29920777454,8360.2,1700.7641284002334,10094.234159329222,1565.5025044960034,15516.499207774541
77040,187.99965606517458,913.7335356818753,2034.1259174660152,0.0,4711.000343934826,4209.446096794646,7810.093129450264,0.0,0.0,3758.820367523479,836.4590717615631,0.0,0.0,0.0,13272.721881322159,10088.6,3135.859109213065,16730.53957017974,4595.279439285042,23361.32188132216
77041,137.92013959955858,746.1505667980907,1411.661341454848,0.0,3456.0798604004412,3079.5861994388965,4997.15752153769,0.0,0.0,3427.2632337630125,605.5687487959412,0.0,0.0,0.0,9609.012388211522,6470.6,2295.732047852497,11532.823581377026,4032.8319825589538,16079.612388211523
77042,132.04874801393464,638.7493270714663,2011.6220821804818,0.0,3308.9512519860655,2731.730044188893,7280.765904483974,0.0,0.0,2838.5206287396413,853.4637755220734,0.0,0.0,0.0,13542.548237813471,8395.6,2782.4201572658826,13321.447200658931,3691.9844042617146,21938.14823781347
77043,110.98081350081341,526.6158488128259,973.3036141192894,0.0,2781.0191864991866,2419.6894970791745,3607.2591578316074,0.0,0.0,2172.6946541079997,407.92862036817394,0.0,0.0,0.0,6472.908607680928,5330.6,1610.9002764329286,8807.967841409969,2580.6232744761737,11803.508607680928
77044,105.3396725656061,791.7240813564189,2034.618454238302,0.0,2639.660327434394,3503.320973974175,7767.071701483626,0.0,0.0,3400.9549446694064,839.3242373301466,0.0,0.0,0.0,13318.185606947925,14382.8,2931.682208160327,13910.053002892195,4240.279181999553,27700.985606947925
77045,162.51858408573472,544.0016816804499,1514.9581914221035,0.0,4072.481415914265,2960.11973626277,6709.868574060264,0.0,0.0,1783.87858205678,570.0211524326014,0.0,0.0,0.0,9044.95208208503,9169.2,2221.4784571882883,13742.4697262373,2353.8997344893814,18214.15208208503
77046,12.203284472081144,26.130186676784092,52.820322821138596,0.0,305.7967155279189,90.05686078567896,155.01494945411574,0.0,0.0,137.81295253753694,24.553646654684417,0.0,0.0,0.0,389.6110810700613,13.0,91.15379397000383,550.8685257677135,162.36659919222137,402.6110810700613
77047,111.47968991004944,470.2404854314177,1441.060691552401,0.0,2793.5203100899507,2465.2652524164596,6233.511388625031,0.0,0.0,1635.4942621521232,551.0532788307107,0.0,0.0,0.0,8743.974640991857,8170.4,2022.7808668938683,11492.29695113144,2186.547540982834,16914.374640991857
77048,89.68262833727556,317.7801048999452,673.8922086485973,0.0,2247.3173716627243,1965.9027851079186,3328.8162609235537,0.0,0.0,805.317109992136,233.16043715220692,0.0,0.0,0.0,3699.7310932756423,5021.4,1081.3549418858179,7542.036417694197,1038.477547144343,8721.131093275642
77049,86.95799564067883,521.8836102808099,1578.9540037661714,0.0,2179.0420043593213,2434.8264502259576,6207.437933049022,0.0,0.0,2116.2899394932324,640.6906228724482,0.0,0.0,0.0,10166.31744031236,10501.6,2187.79560968766,10821.3063876343,2756.9805623656807,20667.91744031236
77050,23.75419210131518,96.59939090354436,171.57263702223221,0.0,595.2458078986848,551.9119504170105,808.1295039866163,0.0,0.0,290.48865867944505,61.69749810499997,0.0,0.0,0.0,979.0003608861516,1162.6,291.92622002709174,1955.2872623023118,352.186156784445,2141.6003608861515
77051,97.89490153546855,267.680101310993,673.2468156366348,0.0,2453.1050984645312,1820.411136821253,3690.5950986591306,0.0,0.0,513.908761867754,211.30017212856305,0.0,0.0,0.0,3352.8579135756713,4140.0,1038.8218184830962,7964.111333944915,725.2089339963171,7492.857913575672
77053,69.19040277510118,349.6207806987595,978.3884790941904,0.0,2757.809597224899,2903.3825987338137,5935.053023901594,0.0,0.0,1825.9966205674268,560.3294879411692,0.0,0.0,0.0,8051.629009063046,8218.6,1397.199662568051,11596.245219860306,2386.326108508596,16270.229009063047
77054,48.966638321935655,292.67866573012105,1440.16053814098,0.0,1227.0333616780642,897.3371371018045,4019.447769900254,0.0,0.0,1654.9841971680746,681.7384037006179,0.0,0.0,0.0,10817.653288258149,2187.0,1781.8058421930366,6143.818268680123,2336.7226008686926,13004.653288258149
77055,177.25462571239873,786.6832185723148,1857.8996571470009,0.0,4441.745374287601,3741.8822418683058,7376.18260853679,0.0,0.0,3118.434539559379,749.6031852209313,0.0,0.0,0.0,11894.514549095278,10526.8,2821.8375014317144,15559.810224692697,3868.0377247803103,22421.314549095277
77056,159.2566998714992,418.7002353327215,951.0205711799537,0.0,3990.743300128501,1619.9322290228356,3009.1426598035073,0.0,0.0,2031.3675356444428,429.15252873850625,0.0,0.0,0.0,6809.684240278033,2637.0,1528.9775063841744,8619.818188954843,2460.520064382949,9446.684240278033
77057,208.79896481947642,671.5663725434905,1891.8846944348138,0.0,5232.201035180524,2619.0067255908552,6325.154584741128,0.0,0.0,3237.426901865654,833.6240619037726,0.0,0.0,0.0,13227.736658920285,7442.6,2772.2500317977806,14176.362345512507,4071.0509637694267,20670.336658920285
77058,79.16784863491634,243.60740964812888,776.271921177801,0.0,1983.8321513650837,1056.280397408083,2761.0085416610254,0.0,0.0,1068.1121929437882,332.2268918278937,0.0,0.0,0.0,5271.692645333282,2547.8,1099.047179460846,5801.121090434192,1400.3390847716819,7819.492645333282
77059,101.46378661692624,445.7562947657696,549.8238941121286,0.0,2542.5362133830736,1812.9592995609528,1894.3151869934757,0.0,0.0,2074.2844056732774,238.94481261527966,0.0,0.0,0.0,3791.5161062791162,3802.4,1097.0439754948245,6249.810699937501,2313.229218288557,7593.916106279116
77060,89.29887725324787,513.2421312223458,1978.707038570396,0.0,2237.701122746752,2765.7883985834537,8854.17238753781,0.0,0.0,1709.9694701942003,739.157383033993,0.0,0.0,0.0,11728.7631908578,15025.2,2581.2480470459896,13857.661908868016,2449.1268532281933,26753.9631908578
77061,83.00535947519343,489.8895628143538,1061.5696005184716,0.0,2079.9946405248065,2556.533747830669,4472.320979576484,0.0,0.0,1715.5766893549771,413.03138756236507,0.0,0.0,0.0,6553.878032342679,6827.2,1634.464522808019,9108.84936793196,2128.6080769173423,13381.078032342679
77062,157.2611942345551,588.9579477346022,895.3469318848757,0.0,3940.738805765445,2571.8159136179256,3088.679419725979,0.0,0.0,2564.226138647472,388.87073682825445,0.0,0.0,0.0,6170.5029115608895,6110.6,1641.566073854033,9601.234139109349,2953.0968754757264,12281.10291156089
77063,155.7261898984443,554.186281999354,1916.9191496883054,0.0,3902.2738101015557,2337.5653217150802,6780.7674938901055,0.0,0.0,2495.248396285566,822.6061499190628,0.0,0.0,0.0,13052.907206502525,7230.8,2626.8316215861037,13020.606625706741,3317.8545462046286,20283.707206502524
77064,191.91391712225723,954.2661874560994,2015.2057117995364,0.0,4809.086082877743,4004.617238548514,7178.795121091201,0.0,0.0,4317.116573995387,861.7984478562222,0.0,0.0,0.0,13674.80071925304,10629.4,3161.385816377893,15992.498442517459,5178.915021851609,24304.20071925304
77065,169.8098546822612,700.9885512425466,1567.5747059236753,0.0,4255.190145317739,3013.4324587270453,5663.506602520859,0.0,0.0,3099.5789900304085,665.6679123623232,0.0,0.0,0.0,10562.650779193145,8094.6,2438.373111848483,12932.129206565642,3765.2469023927315,18657.250779193146
77066,164.8978408067065,625.8899832344663,1455.2933058688366,0.0,4132.102159193293,2954.96924556481,5723.094917270193,0.0,0.0,2503.140771200724,590.4055297342121,0.0,0.0,0.0,9368.406247126759,8157.8,2246.0811299100096,12810.166322028297,3093.546300934936,17526.20624712676
77067,71.41607673755662,599.4511723055941,1474.9268406538001,0.0,1789.5839232624435,2928.080718456431,6031.153666137411,0.0,0.0,2299.468109237975,584.6850101459921,0.0,0.0,0.0,9277.634483062799,10170.6,2145.794089696951,10748.818307856287,2884.1531193839674,19448.2344830628
77068,61.1699227940168,237.02342560358485,465.70201021081044,0.0,1532.8300772059831,1122.356590870018,1770.063932829203,0.0,0.0,944.6199835263974,192.57069940372492,0.0,0.0,0.0,3055.6633575562614,1629.0,763.8953586084122,4425.250600905204,1137.1906829301224,4684.663357556261
77069,137.42126319032255,437.42343995939353,639.9751074673067,0.0,3443.5787368096776,2019.736784968841,2329.286740902897,0.0,0.0,1794.8397750717656,270.7497238718036,0.0,0.0,0.0,4296.188427757993,3975.8,1214.8198106170228,7792.602262681416,2065.589498943569,8271.988427757993
77070,248.93932820877478,915.7910306957953,2227.098428042792,0.0,6238.060671791225,3807.2237679474993,7806.543660757986,0.0,0.0,4178.985201356705,959.9478113758361,0.0,0.0,0.0,15232.210099823385,11442.2,3391.828786947362,17851.82810049671,5138.933012732541,26674.410099823384
77071,142.29490195747445,570.2347431079301,1068.9576521027789,0.0,3565.7050980425256,3065.0021414092266,4682.973961450709,0.0,0.0,1907.7631154828437,405.26265445348514,0.0,0.0,0.0,6430.605731993026,7049.2,1781.4872971681834,11313.681200902462,2313.0257699363287,13479.805731993027
77072,239.03855024085988,982.8653681495874,2614.130426900704,0.0,5989.96144975914,5094.4800661254085,10905.075753734924,0.0,0.0,3476.6545657250044,1023.5031774612713,0.0,0.0,0.0,16240.690641903102,14555.6,3836.0343452911516,21989.51726961947,4500.157743186276,30796.290641903102
77073,108.63993188824439,479.2934634926657,1849.849228524101,0.0,2722.3600681117555,2125.2207043479066,7152.05124269966,0.0,0.0,2054.4858321594274,757.7478286735238,0.0,0.0,0.0,12023.751700102715,10665.6,2437.782623905011,11999.63201515932,2812.2336608329515,22689.351700102714
77074,120.80484125192277,622.9066154642823,1720.6517379451936,0.0,3027.195158748077,3336.8689522415793,7412.107958497944,0.0,0.0,2095.2244322941383,659.7940762599637,0.0,0.0,0.0,10469.446227296896,11513.0,2464.3631946613987,13776.172069487602,2755.018508554102,21982.446227296896
77075,117.58133214609002,689.5694539152904,1958.3941427202087,0.0,2946.41866785391,3142.8499937220777,7618.199150027011,0.0,0.0,2870.5805523626323,799.4550662121753,0.0,0.0,0.0,12685.551641040605,11688.4,2765.544928781589,13707.467811602997,3670.035618574808,24373.951641040607
77076,92.9445125515111,572.2922381218501,1504.4620629643982,0.0,2329.0554874484887,3128.2514457994366,6714.4611744913645,0.0,0.0,1862.456316078713,563.0435481319805,0.0,0.0,0.0,8934.23321441226,10307.8,2169.6988136377595,12171.76810773929,2425.4998642106934,19242.03321441226
77077,295.60346002654416,886.5746014981312,2704.706240921647,0.0,7407.396539973456,3615.7075062394492,9228.597633560345,0.0,0.0,4115.717892262419,1180.7560771319463,0.0,0.0,0.0,18735.940048386063,11417.0,3886.884302446322,20251.70167977325,5296.473969394365,30152.940048386063
77078,70.99395054512614,281.876816907041,578.1192824786935,0.0,1779.0060494548738,1715.2031114445913,2794.749758857768,0.0,0.0,742.9200716483679,203.63897598327944,0.0,0.0,0.0,3231.2919826802595,4265.2,930.9900499308608,6288.958919757233,946.5590476316473,7496.49198268026
77079,168.8888520805947,559.3300195341541,1286.7947776667415,0.0,4232.111147919405,2382.546151646702,4486.718575141301,0.0,0.0,2495.1238288191435,556.060392208339,0.0,0.0,0.0,8823.426254983617,9131.0,2015.0136492814904,11101.375874707408,3051.1842210274826,17954.426254983617
77080,178.29075363927356,689.5694539152904,1933.8522242390047,0.0,4467.709246360727,3551.095816991038,8070.522712196006,0.0,0.0,2462.3347290936717,756.9608555043756,0.0,0.0,0.0,12011.264208060611,11464.4,2801.7124317935686,16089.327775547772,3219.2955845980473,23475.66420806061
77081,67.69369122248786,584.3285839532821,2600.543205596231,0.0,1696.3063087775122,2706.622349349557,10448.322136705761,0.0,0.0,2389.049066697161,1041.901652215082,0.0,0.0,0.0,16532.633005482927,14963.6,3252.565480772001,14851.250794832831,3430.9507189122432,31496.23300548293
77082,239.2688008912765,1029.3647554641798,2371.768366882168,0.0,5995.731199108724,4469.741565042426,8667.675813397485,0.0,0.0,4506.893679493394,1001.3165763508979,0.0,0.0,0.0,15888.639243369453,10885.6,3640.401923237624,19133.148577548636,5508.210255844292,26774.239243369455
77083,304.62161050119533,1523.9865568105492,3264.5507107458243,0.0,7633.378389498805,6904.862269628726,12089.619303603144,0.0,0.0,6385.1511735607255,1368.7914825423318,0.0,0.0,0.0,21719.638503108697,17103.4,5093.158878057569,26627.859962730676,7753.942656103058,38823.0385031087
77084,332.0214379007737,1976.223960870167,4512.995556280691,0.0,8319.978562099226,8261.665021685401,15982.543046558509,0.0,0.0,8972.111017444431,1935.5554234878273,0.0,0.0,0.0,30712.90597367297,26667.0,6821.240955051631,32564.186630343138,10907.666440932258,57379.90597367297
77085,68.4228182821405,316.75135739298514,773.3336845707087,0.0,1714.5771817178595,1582.37616977173,3248.9354289799257,0.0,0.0,1179.872472835285,301.4232157025795,0.0,0.0,0.0,4782.907670746786,4022.4,1158.5078602458343,6545.888780469515,1481.2956885378644,8805.307670746786
77086,88.95350127762292,437.1148157073056,1206.4433476774145,0.0,2229.0464987223772,2207.012559948705,5126.7435884109755,0.0,0.0,1604.8726243439892,466.7850739705614,0.0,0.0,0.0,7406.827989941048,7862.2,1732.511664662343,9562.802647082059,2071.6576983145505,15269.027989941049
77087,153.9609349119168,644.8189373625303,1487.3251800941318,0.0,3858.039065088083,3708.0164258069626,6923.982645320193,0.0,0.0,1915.1646368305073,539.6744187939328,0.0,0.0,0.0,8563.417755791743,10091.6,2286.105052368579,14490.038136215238,2454.8390556244403,18655.01775579174
77088,231.28677834350015,1051.5857016145158,2177.369198068421,0.0,5795.7132216565,6134.172380613532,10139.186096433112,0.0,0.0,3036.241917771951,789.8887624944889,0.0,0.0,0.0,12533.75594300398,13844.8,3460.241678026437,22069.07169870314,3826.1306802664403,26378.55594300398
77089,227.2573919612092,958.8955512374195,2349.162627436851,0.0,5694.74260803879,4245.570316587536,8575.19939874152,0.0,0.0,4116.534132175045,992.3575947113987,0.0,0.0,0.0,15746.480379110233,11844.8,3535.3155706354796,18515.512323367846,5108.891726886443,27591.280379110234
77090,99.89040717241264,590.3981942443461,1800.5955512953863,0.0,2503.109592827587,2810.0521475739993,7240.409509769627,0.0,0.0,2338.5496581816546,721.0443763424548,0.0,0.0,0.0,11441.350562592532,11215.6,2490.884152712145,12553.571250171215,3059.5940345241097,22656.95056259253
77091,112.09369164449377,466.43411965566565,1110.8402617738168,0.0,2808.906308355506,2857.851336711771,5499.608053678331,0.0,0.0,1209.7145436325632,383.6049501271145,0.0,0.0,0.0,6086.946734420737,7214.0,1689.3680730739761,11166.365698745609,1593.3194937596777,13300.946734420737
77092,139.53189415247496,624.7583609768102,1662.753191161508,0.0,3496.468105847525,3299.3907442477416,7176.198346282678,0.0,0.0,2148.8508947754485,636.792082292067,0.0,0.0,0.0,10104.456380263746,9168.8,2427.0434462907933,13972.057196377944,2785.6429770675154,19273.256380263745
77093,155.11218816399995,732.2624754541306,1910.5501397018336,0.0,3886.887811836,4394.393203959367,9206.204500132922,0.0,0.0,1991.3443205865024,674.7459865264567,0.0,0.0,0.0,10706.699373638787,13476.8,2797.924803319964,17487.48551592829,2666.090307112959,24183.499373638784
77094,46.280380733741694,255.54088072886492,342.34702479282663,0.0,1159.7196192662584,946.830860939332,1096.781445151917,0.0,0.0,1281.628258331803,153.68213399446364,0.0,0.0,0.0,2438.5893960607928,2549.6,644.1682862554333,3203.3319253575073,1435.3103923262665,4988.189396060792
77095,278.1811608116862,1540.0350179191255,2805.370566761161,0.0,6970.818839188314,5923.3489917843835,9282.09355280526,0.0,0.0,7506.61599029649,1241.89285403123,0.0,0.0,0.0,19706.04302640235,15437.6,4623.586745491973,22176.261383777957,8748.50884432772,35143.64302640235
77096,186.3879015122582,580.1107191747461,1251.5868904615259,0.0,4670.612098487742,2824.7518115513267,4797.607045195633,0.0,0.0,2234.1374692739273,515.1372899031829,0.0,0.0,0.0,8174.068774439658,7447.6,2018.0855111485303,12292.970955234701,2749.2747591771104,15621.668774439659
77098,68.00069208971003,226.2215767805048,724.3347677414531,0.0,1703.9993079102899,714.9984530695463,2023.8330083757894,0.0,0.0,1257.779970149949,342.75068464441324,0.0,0.0,0.0,5438.681539238345,1317.4,1018.5570366116679,4442.830769355625,1600.5306547943621,6756.081539238345
77099,171.5367345603859,909.3099214019472,2215.4473857742064,0.0,4298.463265439614,4721.2254671209375,9348.770530840548,0.0,0.0,3208.464611477115,861.0741612696792,0.0,0.0,0.0,13663.307922115568,12896.4,3296.29404173654,18368.4592634011,4069.538772746794,26559.707922115565
77201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77301,56.46750686474688,253.34823184071337,1156.6415500470166,0.0,3327.532493135253,2620.9671800077153,6305.494444339119,0.0,0.0,1963.6845881515715,618.7002131878409,0.0,0.0,0.0,9484.763792426022,8381.4,1466.4572887524769,12253.994117482087,2582.384801339412,17866.16379242602
77302,43.935858621418014,197.73520533909337,497.5923888392822,0.0,2589.064141378582,2109.853442547923,2656.016628379393,0.0,0.0,1468.4113521129839,269.6357603926619,0.0,0.0,0.0,4133.555222388663,4692.2,739.2634527997936,7354.934212305898,1738.0471125056458,8825.755222388663
77303,33.10624515947335,208.83686411342802,637.6620650962852,0.0,1950.8937548405268,2219.576511985924,3478.9959064512427,0.0,0.0,1559.5866239006482,340.9242313308849,0.0,0.0,0.0,5226.417797121588,4999.0,879.6051743691867,7649.466173277693,1900.510855231533,10225.417797121587
77304,84.80137999014292,274.085292570131,1028.8852573270856,0.0,4997.198620009857,2642.298393701131,5098.288467567459,0.0,0.0,2317.616313728738,581.6376064732711,0.0,0.0,0.0,8916.588668632185,7422.6,1387.7719298873594,12737.785481278446,2899.2539202020093,16339.188668632185
77306,22.143138773498556,122.01351388773503,416.3372268887642,0.0,1304.8568612265015,1318.6694882845832,2340.903460765813,0.0,0.0,889.3169978276819,218.3421750655281,0.0,0.0,0.0,3347.217137279895,3589.2,560.4938795499977,4964.429810276898,1107.65917289321,6936.417137279895
77316,55.19932408646061,280.89291351665696,716.3491951861306,0.0,3252.800675913539,2771.567138928775,3652.713041142283,0.0,0.0,2311.539947554568,398.6454427892498,0.0,0.0,0.0,6111.292320882337,6568.0,1052.4414327892482,9677.080855984597,2710.1853903438177,12679.292320882338
77318,59.17073857635711,200.72008529257013,406.0124218694439,0.0,3486.829261423643,2142.8020750653827,2126.315699876022,0.0,0.0,1489.477839642047,222.51314642993566,0.0,0.0,0.0,3411.158731824599,2758.0,665.9032457383712,7755.947036365047,1711.9909860719827,6169.158731824598
77320,80.6420986883198,348.5464747222852,599.3871156043518,0.0,4371.3579013116805,4787.096438814315,7014.497299503068,0.0,0.0,3197.3570864634003,671.9423363815008,0.0,0.0,0.0,10311.57324851108,4739.6,1028.5756890149569,16172.951639629062,3869.299422844901,15051.17324851108
77326,0.3366248751802951,0.0,0.0,0.0,36.6633751248197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3366248751802951,36.6633751248197,0.0,0.0
77327,45.61049828832255,136.38137381714208,363.3530079895394,0.0,2809.3895017116774,2469.5037940757047,4101.976313074235,0.0,0.0,1142.1148321071532,293.91434696489466,0.0,0.0,0.0,5203.556331971331,6708.2,545.344880095004,9380.869608861616,1436.029179072048,11911.75633197133
77328,2.9340250890506425,13.482558139534884,62.61876310437784,0.0,2102.0659749109495,1457.7062987106617,2484.7027624199613,0.0,0.0,847.8111431498035,0.0,0.0,0.0,0.0,3659.0784744756606,3807.6,79.03534633296337,6044.475036041573,847.8111431498035,7466.678474475661
77331,3.0901347374941923,11.575581395348838,25.77434458404931,0.0,2213.9098652625057,1416.7349520746898,1099.5641361796968,0.0,0.0,562.6894665299615,0.0,0.0,0.0,0.0,1429.261519236254,1208.4,40.44006071689234,4730.2089535168925,562.6894665299615,2637.661519236254
77334,1.5577763897564023,0.7947177510768533,6.317005315713646,0.0,84.4422236102436,12.203015216084147,69.62192467347388,0.0,0.0,6.002267032839001,7.345017655594036,0.0,0.0,0.0,112.71605235521842,57.0,8.669499456546902,166.26716349980165,13.347284688433037,169.71605235521844
77335,4.812825918118274,24.87945816186557,57.09121153885893,0.0,524.1871740818817,483.5215571321608,436.9898444237224,0.0,0.0,269.5989847059736,24.539674652459063,0.0,0.0,0.0,638.5792693849596,507.8,86.78349561884278,1444.6985756377649,294.1386593584326,1146.3792693849596
77336,65.35280960991884,255.43800597816892,489.66647178657456,0.0,1637.647190390081,1193.4198669831692,1843.5009252730747,0.0,0.0,1034.142127038662,203.52643246488728,0.0,0.0,0.0,3229.5061704754635,3203.8,810.4572873746623,4674.567982646326,1237.6685595035492,6433.306170475464
77338,152.84805676823646,651.3000466563783,1839.4380201995482,0.0,3830.1519432317637,3087.921631693803,7287.989298915411,0.0,0.0,2591.7783216498187,743.037693935275,0.0,0.0,0.0,11790.334986949765,11583.2,2643.586123624163,14206.06287384098,3334.8160155850937,23373.534986949766
77339,274.8809014890479,747.6936880585306,1438.9376882235772,0.0,6888.119098510952,3286.5019892389437,5118.330359851947,0.0,0.0,3233.8043227025255,615.8102352983844,0.0,0.0,0.0,9771.52171662609,8757.4,2461.512277771156,15292.951447601843,3849.6145580009097,18528.92171662609
77340,73.52342286071206,162.74982997052822,617.5581747727159,0.0,3985.476577139288,1848.3041880466274,5646.2721497586435,0.0,0.0,1879.9459819828446,789.0268508227435,0.0,0.0,0.0,12108.342824645899,4240.8,853.8314276039562,11480.05291494456,2668.972832805588,16349.1428246459
77342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77345,161.17545529163775,630.7250965171784,946.9444047886117,0.0,4038.8245447083623,2534.2260216252457,3204.9358051288186,0.0,0.0,2966.0488818575755,414.94097086343544,0.0,0.0,0.0,6584.178819219134,6511.0,1738.8449565974279,9777.986371462426,3380.9898527210107,13095.178819219134
77346,239.15367556606822,1209.0869449300922,2622.6733922958915,0.0,5992.846324433932,4803.013183180558,8894.483456451773,0.0,0.0,5740.89987188935,1148.158188566411,0.0,0.0,0.0,18218.684962685926,17936.0,4070.914012792052,19690.342964066265,6889.058060455761,36154.684962685926
77350,0.5276822367691113,0.35176611796982166,1.637943504225818,0.0,57.47231776323089,7.3487209062844006,11.6059643286403,0.0,0.0,3.2995129757457775,0.738504024834975,0.0,0.0,0.0,19.217588142298915,32.8,2.517391858964751,76.42700299815559,4.038017000580752,52.01758814229891
77351,57.399090203040046,265.29561042524006,681.0095468352861,0.0,6251.60090979696,5474.469763853939,5583.442800464587,0.0,0.0,2556.234625720821,278.9970520638177,0.0,0.0,0.0,7260.150600636309,5957.4,1003.7042474635662,17309.513474115483,2835.2316777846386,13217.550600636308
77354,81.93128212349504,408.19542521669297,1012.0547715940609,0.0,4828.068717876505,3883.695126512993,5064.84364510402,0.0,0.0,3503.109448270314,569.064252372045,0.0,0.0,0.0,8723.837330929873,8983.2,1502.1814789342488,13776.607489493517,4072.1737006423587,17707.037330929874
77355,63.826304301908046,362.5319985599956,810.2864837101248,0.0,3761.173695698092,3571.461563101123,4222.830133608251,0.0,0.0,2989.0064383388817,445.341025292916,0.0,0.0,0.0,6827.142357388709,6227.4,1236.6447865720284,11555.465392407466,3434.347463631798,13054.54235738871
77356,110.08160247834965,335.24914845891834,664.0140228050351,0.0,6486.91839752165,3428.4068539553073,3483.495434242862,0.0,0.0,2638.3439975857746,363.54182115300557,0.0,0.0,0.0,5573.148721799098,3903.8,1109.344773742303,13398.82068571982,3001.88581873878,9476.948721799097
77357,45.45434063226079,234.86292265514663,857.9596905595373,0.0,2678.545659367739,2642.6641478368624,4883.083945348013,0.0,0.0,1607.472929507991,446.3252775275869,0.0,0.0,0.0,6842.231086564863,7482.4,1138.2769538469447,10204.293752552614,2053.798207035578,14324.631086564863
77358,17.697064334790756,40.86522330537293,73.29015350986138,0.0,959.3029356652092,595.1641634615343,852.8405389808152,0.0,0.0,340.97061323309276,82.45906737460946,0.0,0.0,0.0,1265.410240134714,1337.0,131.85244115002507,2407.307638107559,423.4296806077022,2602.410240134714
77359,0.26343503174849,0.33720930232558144,1.7959106458783283,0.0,188.7365649682515,38.272178193711255,98.75701346794385,0.0,0.0,19.390612503963162,0.0,0.0,0.0,0.0,77.44707588617781,0.0,2.3965549799523997,325.7657566299066,19.390612503963162,77.44707588617781
77360,11.92743814490181,38.470421810699584,87.58064182836361,0.0,1299.0725618550982,822.1873001130816,774.1929176794067,0.0,0.0,342.3422780762187,33.802665223462874,0.0,0.0,0.0,879.6237752687667,825.8,137.978501783965,2895.452779647587,376.1449432996816,1705.4237752687668
